"lon","lat","biome"
333.25,78.25,28
333.75,78.25,28
334.25,78.25,28
334.75,78.25,28
335.25,78.25,28
335.75,78.25,24
336.25,78.25,24
336.75,78.25,23
337.25,78.25,23
337.75,78.25,23
338.25,78.25,23
338.75,78.25,23
339.25,78.25,23
99.75,77.75,24
100.25,77.75,24
100.75,77.75,24
101.25,77.75,24
101.75,77.75,24
102.25,77.75,24
102.75,77.75,24
103.25,77.75,25
103.75,77.75,25
104.25,77.75,25
104.75,77.75,25
105.25,77.75,24
105.75,77.75,24
106.25,77.75,24
106.75,77.75,24
268.25,77.75,22
268.75,77.75,22
269.25,77.75,22
269.75,77.75,22
270.25,77.75,22
270.75,77.75,22
271.25,77.75,22
271.75,77.75,22
272.25,77.75,22
272.75,77.75,22
273.25,77.75,22
273.75,77.75,22
274.25,77.75,22
274.75,77.75,22
275.25,77.75,22
275.75,77.75,22
276.25,77.75,22
276.75,77.75,22
277.25,77.75,22
277.75,77.75,22
278.25,77.75,22
278.75,77.75,22
279.25,77.75,22
279.75,77.75,28
280.25,77.75,28
280.75,77.75,28
281.25,77.75,28
281.75,77.75,28
282.25,77.75,28
282.75,77.75,28
290.75,77.75,22
291.25,77.75,22
291.75,77.75,22
292.25,77.75,22
292.75,77.75,22
293.25,77.75,22
293.75,77.75,22
294.25,77.75,22
294.75,77.75,28
295.25,77.75,28
295.75,77.75,28
296.25,77.75,28
296.75,77.75,28
297.25,77.75,28
297.75,77.75,28
298.25,77.75,28
298.75,77.75,28
299.25,77.75,28
299.75,77.75,28
300.25,77.75,28
300.75,77.75,28
301.25,77.75,28
301.75,77.75,28
302.25,77.75,28
302.75,77.75,28
303.25,77.75,28
303.75,77.75,28
304.25,77.75,28
304.75,77.75,28
305.25,77.75,28
305.75,77.75,28
306.25,77.75,28
306.75,77.75,28
307.25,77.75,28
307.75,77.75,28
308.25,77.75,28
308.75,77.75,28
309.25,77.75,28
309.75,77.75,28
310.25,77.75,28
310.75,77.75,28
311.25,77.75,28
311.75,77.75,28
312.25,77.75,28
312.75,77.75,28
313.25,77.75,28
313.75,77.75,28
314.25,77.75,28
314.75,77.75,28
315.25,77.75,28
315.75,77.75,28
316.25,77.75,28
316.75,77.75,28
317.25,77.75,28
317.75,77.75,28
318.25,77.75,28
318.75,77.75,28
319.25,77.75,28
319.75,77.75,28
320.25,77.75,28
320.75,77.75,28
321.25,77.75,28
321.75,77.75,28
322.25,77.75,28
322.75,77.75,28
323.25,77.75,28
323.75,77.75,28
324.25,77.75,28
324.75,77.75,28
325.25,77.75,28
325.75,77.75,28
326.25,77.75,28
326.75,77.75,28
327.25,77.75,28
327.75,77.75,28
328.25,77.75,28
328.75,77.75,28
329.25,77.75,28
329.75,77.75,28
330.25,77.75,28
330.75,77.75,28
331.25,77.75,28
331.75,77.75,28
332.25,77.75,28
332.75,77.75,28
333.25,77.75,28
333.75,77.75,28
334.25,77.75,28
334.75,77.75,28
335.25,77.75,28
335.75,77.75,24
336.25,77.75,24
336.75,77.75,23
337.25,77.75,23
337.75,77.75,23
338.25,77.75,23
338.75,77.75,23
339.25,77.75,24
99.75,77.25,24
100.25,77.25,24
100.75,77.25,24
101.25,77.25,24
101.75,77.25,24
102.25,77.25,24
102.75,77.25,24
103.25,77.25,25
103.75,77.25,24
104.25,77.25,24
104.75,77.25,24
105.25,77.25,24
105.75,77.25,24
106.25,77.25,24
106.75,77.25,24
268.25,77.25,22
268.75,77.25,22
269.25,77.25,22
269.75,77.25,22
270.25,77.25,22
270.75,77.25,22
271.25,77.25,22
271.75,77.25,22
272.25,77.25,22
272.75,77.25,22
273.25,77.25,22
273.75,77.25,22
274.25,77.25,22
274.75,77.25,22
275.25,77.25,22
275.75,77.25,22
276.25,77.25,22
276.75,77.25,22
277.25,77.25,22
277.75,77.25,22
278.25,77.25,22
278.75,77.25,22
279.25,77.25,22
279.75,77.25,28
280.25,77.25,28
280.75,77.25,28
281.25,77.25,28
281.75,77.25,28
282.25,77.25,28
282.75,77.25,28
290.75,77.25,22
291.25,77.25,22
291.75,77.25,22
292.25,77.25,22
292.75,77.25,22
293.25,77.25,22
293.75,77.25,22
294.25,77.25,22
294.75,77.25,28
295.25,77.25,28
295.75,77.25,28
296.25,77.25,28
296.75,77.25,28
297.25,77.25,28
297.75,77.25,28
298.25,77.25,28
298.75,77.25,28
299.25,77.25,28
299.75,77.25,28
300.25,77.25,28
300.75,77.25,28
301.25,77.25,28
301.75,77.25,28
302.25,77.25,28
302.75,77.25,28
303.25,77.25,28
303.75,77.25,28
304.25,77.25,28
304.75,77.25,28
305.25,77.25,28
305.75,77.25,28
306.25,77.25,28
306.75,77.25,28
307.25,77.25,28
307.75,77.25,28
308.25,77.25,28
308.75,77.25,28
309.25,77.25,28
309.75,77.25,28
310.25,77.25,28
310.75,77.25,28
311.25,77.25,28
311.75,77.25,28
312.25,77.25,28
312.75,77.25,28
313.25,77.25,28
313.75,77.25,28
314.25,77.25,28
314.75,77.25,28
315.25,77.25,28
315.75,77.25,28
316.25,77.25,28
316.75,77.25,28
317.25,77.25,28
317.75,77.25,28
318.25,77.25,28
318.75,77.25,28
319.25,77.25,28
319.75,77.25,28
320.25,77.25,28
320.75,77.25,28
321.25,77.25,28
321.75,77.25,28
322.25,77.25,28
322.75,77.25,28
323.25,77.25,28
323.75,77.25,28
324.25,77.25,28
324.75,77.25,28
325.25,77.25,28
325.75,77.25,28
326.25,77.25,28
326.75,77.25,28
327.25,77.25,28
327.75,77.25,28
328.25,77.25,28
328.75,77.25,28
329.25,77.25,28
329.75,77.25,28
330.25,77.25,28
330.75,77.25,28
331.25,77.25,28
331.75,77.25,28
332.25,77.25,28
332.75,77.25,28
333.25,77.25,28
333.75,77.25,28
334.25,77.25,28
334.75,77.25,28
335.25,77.25,28
335.75,77.25,24
336.25,77.25,24
336.75,77.25,23
337.25,77.25,23
337.75,77.25,23
338.25,77.25,23
338.75,77.25,24
339.25,77.25,24
99.75,76.75,24
100.25,76.75,24
100.75,76.75,24
101.25,76.75,24
101.75,76.75,24
102.25,76.75,24
102.75,76.75,24
103.25,76.75,24
103.75,76.75,24
104.25,76.75,24
104.75,76.75,24
105.25,76.75,24
105.75,76.75,24
106.25,76.75,24
106.75,76.75,24
268.25,76.75,24
268.75,76.75,24
269.25,76.75,24
269.75,76.75,24
270.25,76.75,24
270.75,76.75,22
271.25,76.75,22
271.75,76.75,22
272.25,76.75,22
272.75,76.75,22
273.25,76.75,22
273.75,76.75,22
274.25,76.75,22
274.75,76.75,22
275.25,76.75,22
275.75,76.75,22
276.25,76.75,22
276.75,76.75,22
277.25,76.75,22
277.75,76.75,22
278.25,76.75,22
278.75,76.75,22
279.25,76.75,22
279.75,76.75,28
280.25,76.75,28
280.75,76.75,28
281.25,76.75,28
281.75,76.75,28
282.25,76.75,28
282.75,76.75,28
290.75,76.75,22
291.25,76.75,22
291.75,76.75,22
292.25,76.75,22
292.75,76.75,22
293.25,76.75,22
293.75,76.75,22
294.25,76.75,22
294.75,76.75,28
295.25,76.75,28
295.75,76.75,28
296.25,76.75,28
296.75,76.75,28
297.25,76.75,28
297.75,76.75,28
298.25,76.75,28
298.75,76.75,28
299.25,76.75,28
299.75,76.75,28
300.25,76.75,28
300.75,76.75,28
301.25,76.75,28
301.75,76.75,28
302.25,76.75,28
302.75,76.75,28
303.25,76.75,28
303.75,76.75,28
304.25,76.75,28
304.75,76.75,28
305.25,76.75,28
305.75,76.75,28
306.25,76.75,28
306.75,76.75,28
307.25,76.75,28
307.75,76.75,28
308.25,76.75,28
308.75,76.75,28
309.25,76.75,28
309.75,76.75,28
310.25,76.75,28
310.75,76.75,28
311.25,76.75,28
311.75,76.75,28
312.25,76.75,28
312.75,76.75,28
313.25,76.75,28
313.75,76.75,28
314.25,76.75,28
314.75,76.75,28
315.25,76.75,28
315.75,76.75,28
316.25,76.75,28
316.75,76.75,28
317.25,76.75,28
317.75,76.75,28
318.25,76.75,28
318.75,76.75,28
319.25,76.75,28
319.75,76.75,28
320.25,76.75,28
320.75,76.75,28
321.25,76.75,28
321.75,76.75,28
322.25,76.75,28
322.75,76.75,28
323.25,76.75,28
323.75,76.75,28
324.25,76.75,28
324.75,76.75,28
325.25,76.75,28
325.75,76.75,28
326.25,76.75,28
326.75,76.75,28
327.25,76.75,28
327.75,76.75,28
328.25,76.75,28
328.75,76.75,28
329.25,76.75,28
329.75,76.75,28
330.25,76.75,28
330.75,76.75,28
331.25,76.75,28
331.75,76.75,28
332.25,76.75,28
332.75,76.75,28
333.25,76.75,28
333.75,76.75,28
334.25,76.75,28
334.75,76.75,28
335.25,76.75,28
335.75,76.75,24
336.25,76.75,24
336.75,76.75,23
337.25,76.75,23
337.75,76.75,23
338.25,76.75,23
338.75,76.75,23
339.25,76.75,24
88.75,76.25,24
89.25,76.25,24
89.75,76.25,24
90.25,76.25,24
90.75,76.25,24
91.25,76.25,24
91.75,76.25,24
92.25,76.25,24
92.75,76.25,24
93.25,76.25,24
93.75,76.25,24
94.25,76.25,24
94.75,76.25,24
95.25,76.25,24
95.75,76.25,24
96.25,76.25,24
96.75,76.25,24
97.25,76.25,24
97.75,76.25,24
98.25,76.25,24
98.75,76.25,24
99.25,76.25,24
99.75,76.25,24
100.25,76.25,24
100.75,76.25,24
101.25,76.25,24
101.75,76.25,24
102.25,76.25,24
102.75,76.25,24
103.25,76.25,24
103.75,76.25,24
104.25,76.25,24
104.75,76.25,24
105.25,76.25,24
105.75,76.25,24
106.25,76.25,24
106.75,76.25,24
107.25,76.25,24
107.75,76.25,24
108.25,76.25,24
108.75,76.25,24
109.25,76.25,25
109.75,76.25,24
110.25,76.25,24
110.75,76.25,24
111.25,76.25,24
111.75,76.25,24
112.25,76.25,24
112.75,76.25,24
113.25,76.25,24
113.75,76.25,24
268.25,76.25,24
268.75,76.25,24
269.25,76.25,24
269.75,76.25,24
270.25,76.25,22
270.75,76.25,22
271.25,76.25,22
271.75,76.25,22
272.25,76.25,22
272.75,76.25,22
273.25,76.25,22
273.75,76.25,22
274.25,76.25,22
274.75,76.25,22
275.25,76.25,22
275.75,76.25,22
276.25,76.25,22
276.75,76.25,22
277.25,76.25,22
277.75,76.25,22
278.25,76.25,22
278.75,76.25,22
279.25,76.25,22
301.75,76.25,28
302.25,76.25,28
302.75,76.25,28
303.25,76.25,28
303.75,76.25,28
304.25,76.25,28
304.75,76.25,28
305.25,76.25,28
305.75,76.25,28
306.25,76.25,28
306.75,76.25,28
307.25,76.25,28
307.75,76.25,28
308.25,76.25,28
308.75,76.25,28
309.25,76.25,28
309.75,76.25,28
310.25,76.25,28
310.75,76.25,28
311.25,76.25,28
311.75,76.25,28
312.25,76.25,28
312.75,76.25,28
313.25,76.25,28
313.75,76.25,28
314.25,76.25,28
314.75,76.25,28
315.25,76.25,28
315.75,76.25,28
316.25,76.25,28
316.75,76.25,28
317.25,76.25,28
317.75,76.25,28
318.25,76.25,28
318.75,76.25,28
319.25,76.25,28
319.75,76.25,28
320.25,76.25,28
320.75,76.25,28
321.25,76.25,28
321.75,76.25,28
322.25,76.25,28
322.75,76.25,28
323.25,76.25,28
323.75,76.25,28
324.25,76.25,28
324.75,76.25,28
325.25,76.25,28
325.75,76.25,28
326.25,76.25,28
326.75,76.25,28
327.25,76.25,28
327.75,76.25,28
328.25,76.25,28
328.75,76.25,28
329.25,76.25,28
329.75,76.25,28
330.25,76.25,28
330.75,76.25,28
331.25,76.25,28
331.75,76.25,28
332.25,76.25,28
332.75,76.25,28
333.25,76.25,28
333.75,76.25,28
334.25,76.25,28
334.75,76.25,28
335.25,76.25,28
335.75,76.25,24
336.25,76.25,24
336.75,76.25,24
337.25,76.25,23
337.75,76.25,23
338.25,76.25,24
338.75,76.25,24
339.25,76.25,24
88.25,75.75,24
88.75,75.75,24
89.25,75.75,24
89.75,75.75,24
90.25,75.75,24
90.75,75.75,24
91.25,75.75,24
91.75,75.75,24
92.25,75.75,24
92.75,75.75,24
93.25,75.75,24
93.75,75.75,24
94.25,75.75,24
94.75,75.75,24
95.25,75.75,24
95.75,75.75,24
96.25,75.75,24
96.75,75.75,24
97.25,75.75,24
97.75,75.75,24
98.25,75.75,24
98.75,75.75,24
99.25,75.75,24
99.75,75.75,24
100.25,75.75,24
100.75,75.75,24
101.25,75.75,24
101.75,75.75,24
102.25,75.75,24
102.75,75.75,24
103.25,75.75,24
103.75,75.75,24
104.25,75.75,24
104.75,75.75,24
105.25,75.75,24
105.75,75.75,24
106.25,75.75,24
106.75,75.75,24
107.25,75.75,24
107.75,75.75,24
108.25,75.75,24
108.75,75.75,24
109.25,75.75,24
109.75,75.75,24
110.25,75.75,25
110.75,75.75,24
111.25,75.75,24
111.75,75.75,24
112.25,75.75,24
112.75,75.75,23
113.25,75.75,24
113.75,75.75,24
114.25,75.75,24
268.25,75.75,24
268.75,75.75,24
269.25,75.75,24
269.75,75.75,24
270.25,75.75,24
270.75,75.75,24
271.25,75.75,24
271.75,75.75,22
272.25,75.75,22
272.75,75.75,22
273.25,75.75,22
273.75,75.75,22
274.25,75.75,22
274.75,75.75,22
275.25,75.75,22
275.75,75.75,22
276.25,75.75,22
276.75,75.75,22
277.25,75.75,22
277.75,75.75,24
278.25,75.75,22
278.75,75.75,22
279.25,75.75,22
302.25,75.75,28
302.75,75.75,28
303.25,75.75,28
303.75,75.75,28
304.25,75.75,28
304.75,75.75,28
305.25,75.75,28
305.75,75.75,28
306.25,75.75,28
306.75,75.75,28
307.25,75.75,28
307.75,75.75,28
308.25,75.75,28
308.75,75.75,28
309.25,75.75,28
309.75,75.75,28
310.25,75.75,28
310.75,75.75,28
311.25,75.75,28
311.75,75.75,28
312.25,75.75,28
312.75,75.75,28
313.25,75.75,28
313.75,75.75,28
314.25,75.75,28
314.75,75.75,28
315.25,75.75,28
315.75,75.75,28
316.25,75.75,28
316.75,75.75,28
317.25,75.75,28
317.75,75.75,28
318.25,75.75,28
318.75,75.75,28
319.25,75.75,28
319.75,75.75,28
320.25,75.75,28
320.75,75.75,28
321.25,75.75,28
321.75,75.75,28
322.25,75.75,28
322.75,75.75,28
323.25,75.75,28
323.75,75.75,28
324.25,75.75,28
324.75,75.75,28
325.25,75.75,28
325.75,75.75,28
326.25,75.75,28
326.75,75.75,28
327.25,75.75,28
327.75,75.75,28
328.25,75.75,28
328.75,75.75,28
329.25,75.75,28
329.75,75.75,28
330.25,75.75,28
330.75,75.75,28
331.25,75.75,28
331.75,75.75,28
332.25,75.75,28
332.75,75.75,28
333.25,75.75,28
333.75,75.75,28
334.25,75.75,28
334.75,75.75,28
335.25,75.75,28
335.75,75.75,25
336.25,75.75,24
336.75,75.75,24
337.25,75.75,24
337.75,75.75,24
338.25,75.75,24
338.75,75.75,24
339.25,75.75,24
88.25,75.25,24
88.75,75.25,24
89.25,75.25,24
89.75,75.25,24
90.25,75.25,24
90.75,75.25,24
91.25,75.25,24
91.75,75.25,24
92.25,75.25,24
92.75,75.25,24
93.25,75.25,24
93.75,75.25,24
94.25,75.25,24
94.75,75.25,24
95.25,75.25,24
95.75,75.25,24
96.25,75.25,24
96.75,75.25,24
97.25,75.25,24
97.75,75.25,24
98.25,75.25,24
98.75,75.25,24
99.25,75.25,24
99.75,75.25,24
100.25,75.25,24
100.75,75.25,24
101.25,75.25,24
101.75,75.25,24
102.25,75.25,24
102.75,75.25,24
103.25,75.25,24
103.75,75.25,24
104.25,75.25,24
104.75,75.25,24
105.25,75.25,24
105.75,75.25,24
106.25,75.25,24
106.75,75.25,24
107.25,75.25,24
107.75,75.25,24
108.25,75.25,24
108.75,75.25,24
109.25,75.25,24
109.75,75.25,24
110.25,75.25,24
110.75,75.25,24
111.25,75.25,24
111.75,75.25,24
112.25,75.25,23
112.75,75.25,23
113.25,75.25,23
113.75,75.25,23
114.25,75.25,23
268.25,75.25,24
268.75,75.25,24
269.25,75.25,24
269.75,75.25,24
270.25,75.25,24
270.75,75.25,24
271.25,75.25,24
271.75,75.25,24
272.25,75.25,24
272.75,75.25,24
273.25,75.25,22
273.75,75.25,22
274.25,75.25,22
274.75,75.25,22
275.25,75.25,22
275.75,75.25,22
276.25,75.25,22
276.75,75.25,22
277.25,75.25,24
277.75,75.25,24
278.25,75.25,22
278.75,75.25,22
279.25,75.25,22
302.25,75.25,28
302.75,75.25,28
303.25,75.25,28
303.75,75.25,28
304.25,75.25,28
304.75,75.25,28
305.25,75.25,28
305.75,75.25,28
306.25,75.25,28
306.75,75.25,28
307.25,75.25,28
307.75,75.25,28
308.25,75.25,28
308.75,75.25,28
309.25,75.25,28
309.75,75.25,28
310.25,75.25,28
310.75,75.25,28
311.25,75.25,28
311.75,75.25,28
312.25,75.25,28
312.75,75.25,28
313.25,75.25,28
313.75,75.25,28
314.25,75.25,28
314.75,75.25,28
315.25,75.25,28
315.75,75.25,28
316.25,75.25,28
316.75,75.25,28
317.25,75.25,28
317.75,75.25,28
318.25,75.25,28
318.75,75.25,28
319.25,75.25,28
319.75,75.25,28
320.25,75.25,28
320.75,75.25,28
321.25,75.25,28
321.75,75.25,28
322.25,75.25,28
322.75,75.25,28
323.25,75.25,28
323.75,75.25,28
324.25,75.25,28
324.75,75.25,28
325.25,75.25,28
325.75,75.25,28
326.25,75.25,28
326.75,75.25,28
327.25,75.25,28
327.75,75.25,28
328.25,75.25,28
328.75,75.25,28
329.25,75.25,28
329.75,75.25,28
330.25,75.25,28
330.75,75.25,28
331.25,75.25,28
331.75,75.25,28
332.25,75.25,28
332.75,75.25,28
333.25,75.25,28
333.75,75.25,28
334.25,75.25,28
334.75,75.25,28
335.25,75.25,28
335.75,75.25,25
336.25,75.25,25
336.75,75.25,25
337.25,75.25,24
337.75,75.25,24
338.25,75.25,24
338.75,75.25,24
339.25,75.25,24
88.25,74.75,24
88.75,74.75,24
89.25,74.75,24
89.75,74.75,24
90.25,74.75,24
90.75,74.75,24
91.25,74.75,24
91.75,74.75,24
92.25,74.75,24
92.75,74.75,24
93.25,74.75,24
93.75,74.75,24
94.25,74.75,24
94.75,74.75,24
95.25,74.75,24
95.75,74.75,24
96.25,74.75,24
96.75,74.75,24
97.25,74.75,24
97.75,74.75,24
98.25,74.75,24
98.75,74.75,24
99.25,74.75,24
99.75,74.75,24
100.25,74.75,23
100.75,74.75,23
101.25,74.75,23
101.75,74.75,23
102.25,74.75,23
102.75,74.75,23
103.25,74.75,23
103.75,74.75,23
104.25,74.75,23
104.75,74.75,23
105.25,74.75,24
105.75,74.75,24
106.25,74.75,23
106.75,74.75,23
107.25,74.75,23
107.75,74.75,23
108.25,74.75,23
108.75,74.75,23
109.25,74.75,23
109.75,74.75,23
110.25,74.75,23
110.75,74.75,23
111.25,74.75,23
111.75,74.75,23
112.25,74.75,23
112.75,74.75,23
113.25,74.75,23
113.75,74.75,23
114.25,74.75,23
268.25,74.75,24
268.75,74.75,24
269.25,74.75,24
269.75,74.75,24
270.25,74.75,24
270.75,74.75,24
271.25,74.75,24
271.75,74.75,24
272.25,74.75,24
272.75,74.75,24
273.25,74.75,24
273.75,74.75,22
274.25,74.75,22
274.75,74.75,22
275.25,74.75,22
275.75,74.75,22
276.25,74.75,10
276.75,74.75,10
277.25,74.75,22
277.75,74.75,22
278.25,74.75,22
278.75,74.75,22
279.25,74.75,22
302.25,74.75,28
302.75,74.75,28
303.25,74.75,28
303.75,74.75,28
304.25,74.75,28
304.75,74.75,28
305.25,74.75,28
305.75,74.75,28
306.25,74.75,28
306.75,74.75,28
307.25,74.75,28
307.75,74.75,28
308.25,74.75,28
308.75,74.75,28
309.25,74.75,28
309.75,74.75,28
310.25,74.75,28
310.75,74.75,28
311.25,74.75,28
311.75,74.75,28
312.25,74.75,28
312.75,74.75,28
313.25,74.75,28
313.75,74.75,28
314.25,74.75,28
314.75,74.75,28
315.25,74.75,28
315.75,74.75,28
316.25,74.75,28
316.75,74.75,28
317.25,74.75,28
317.75,74.75,28
318.25,74.75,28
318.75,74.75,28
319.25,74.75,28
319.75,74.75,28
320.25,74.75,28
320.75,74.75,28
321.25,74.75,28
321.75,74.75,28
322.25,74.75,28
322.75,74.75,28
323.25,74.75,28
323.75,74.75,28
324.25,74.75,28
324.75,74.75,28
325.25,74.75,28
325.75,74.75,28
326.25,74.75,28
326.75,74.75,28
327.25,74.75,28
327.75,74.75,28
328.25,74.75,28
328.75,74.75,28
329.25,74.75,28
329.75,74.75,28
330.25,74.75,28
330.75,74.75,28
331.25,74.75,28
331.75,74.75,28
332.25,74.75,28
332.75,74.75,28
333.25,74.75,28
333.75,74.75,28
334.25,74.75,28
334.75,74.75,28
335.25,74.75,28
335.75,74.75,25
336.25,74.75,24
336.75,74.75,24
337.25,74.75,24
337.75,74.75,24
338.25,74.75,24
338.75,74.75,24
339.25,74.75,24
88.25,74.25,24
88.75,74.25,24
89.25,74.25,24
89.75,74.25,24
90.25,74.25,24
90.75,74.25,24
91.25,74.25,24
91.75,74.25,24
92.25,74.25,24
92.75,74.25,24
93.25,74.25,24
93.75,74.25,24
94.25,74.25,24
94.75,74.25,24
95.25,74.25,24
95.75,74.25,24
96.25,74.25,24
96.75,74.25,24
97.25,74.25,24
97.75,74.25,23
98.25,74.25,23
98.75,74.25,23
99.25,74.25,23
99.75,74.25,23
100.25,74.25,23
100.75,74.25,23
101.25,74.25,23
101.75,74.25,23
102.25,74.25,23
102.75,74.25,23
103.25,74.25,23
103.75,74.25,23
104.25,74.25,23
104.75,74.25,23
105.25,74.25,23
105.75,74.25,23
106.25,74.25,23
106.75,74.25,23
107.25,74.25,23
107.75,74.25,23
108.25,74.25,23
108.75,74.25,23
109.25,74.25,23
109.75,74.25,23
110.25,74.25,23
110.75,74.25,23
111.25,74.25,23
111.75,74.25,23
112.25,74.25,23
112.75,74.25,23
113.25,74.25,23
113.75,74.25,23
114.25,74.25,23
268.25,74.25,24
268.75,74.25,24
269.25,74.25,24
269.75,74.25,24
270.25,74.25,23
270.75,74.25,23
271.25,74.25,23
271.75,74.25,23
272.25,74.25,23
272.75,74.25,23
273.25,74.25,22
273.75,74.25,22
274.25,74.25,22
274.75,74.25,22
275.25,74.25,10
275.75,74.25,10
276.25,74.25,10
276.75,74.25,10
277.25,74.25,10
277.75,74.25,10
278.25,74.25,22
278.75,74.25,22
279.25,74.25,22
302.25,74.25,28
302.75,74.25,28
303.25,74.25,28
303.75,74.25,28
304.25,74.25,28
304.75,74.25,28
305.25,74.25,28
305.75,74.25,28
306.25,74.25,28
306.75,74.25,28
307.25,74.25,28
307.75,74.25,28
308.25,74.25,28
308.75,74.25,28
309.25,74.25,28
309.75,74.25,28
310.25,74.25,28
310.75,74.25,28
311.25,74.25,28
311.75,74.25,28
312.25,74.25,28
312.75,74.25,28
313.25,74.25,28
313.75,74.25,28
314.25,74.25,28
314.75,74.25,28
315.25,74.25,28
315.75,74.25,28
316.25,74.25,28
316.75,74.25,28
317.25,74.25,28
317.75,74.25,28
318.25,74.25,28
318.75,74.25,28
319.25,74.25,28
319.75,74.25,28
320.25,74.25,28
320.75,74.25,28
321.25,74.25,28
321.75,74.25,28
322.25,74.25,28
322.75,74.25,28
323.25,74.25,28
323.75,74.25,28
324.25,74.25,28
324.75,74.25,28
325.25,74.25,28
325.75,74.25,28
326.25,74.25,28
326.75,74.25,28
327.25,74.25,28
327.75,74.25,28
328.25,74.25,28
328.75,74.25,28
329.25,74.25,28
329.75,74.25,28
330.25,74.25,28
330.75,74.25,28
331.25,74.25,28
331.75,74.25,28
332.25,74.25,28
332.75,74.25,28
333.25,74.25,28
333.75,74.25,28
334.25,74.25,28
334.75,74.25,28
335.25,74.25,28
335.75,74.25,24
336.25,74.25,24
336.75,74.25,24
337.25,74.25,24
337.75,74.25,23
338.25,74.25,24
338.75,74.25,23
339.25,74.25,23
69.75,73.75,24
70.25,73.75,24
70.75,73.75,24
71.25,73.75,24
71.75,73.75,24
72.25,73.75,24
72.75,73.75,24
81.25,73.75,24
81.75,73.75,24
82.25,73.75,24
82.75,73.75,24
83.25,73.75,24
83.75,73.75,24
84.25,73.75,24
84.75,73.75,24
85.25,73.75,24
85.75,73.75,24
86.25,73.75,23
86.75,73.75,24
87.25,73.75,24
87.75,73.75,24
88.25,73.75,24
88.75,73.75,24
89.25,73.75,23
89.75,73.75,24
90.25,73.75,23
90.75,73.75,23
91.25,73.75,23
91.75,73.75,23
92.25,73.75,23
92.75,73.75,23
93.25,73.75,23
93.75,73.75,23
94.25,73.75,23
94.75,73.75,23
95.25,73.75,23
95.75,73.75,23
96.25,73.75,23
96.75,73.75,23
97.25,73.75,23
97.75,73.75,23
98.25,73.75,23
98.75,73.75,23
99.25,73.75,23
99.75,73.75,23
100.25,73.75,23
100.75,73.75,23
101.25,73.75,23
101.75,73.75,23
102.25,73.75,23
102.75,73.75,23
103.25,73.75,23
103.75,73.75,23
104.25,73.75,23
104.75,73.75,23
105.25,73.75,23
105.75,73.75,23
106.25,73.75,23
106.75,73.75,23
107.25,73.75,23
107.75,73.75,23
108.25,73.75,23
108.75,73.75,23
109.25,73.75,23
109.75,73.75,23
110.25,73.75,23
110.75,73.75,23
111.25,73.75,23
111.75,73.75,23
112.25,73.75,23
112.75,73.75,23
113.25,73.75,23
113.75,73.75,23
114.25,73.75,23
114.75,73.75,23
115.25,73.75,23
115.75,73.75,23
116.25,73.75,23
116.75,73.75,23
117.25,73.75,23
117.75,73.75,23
118.25,73.75,23
118.75,73.75,23
119.25,73.75,23
119.75,73.75,23
120.25,73.75,23
120.75,73.75,23
121.25,73.75,23
121.75,73.75,23
122.25,73.75,23
122.75,73.75,23
123.25,73.75,23
123.75,73.75,23
124.25,73.75,23
124.75,73.75,23
125.25,73.75,23
125.75,73.75,23
126.25,73.75,23
126.75,73.75,23
127.25,73.75,23
127.75,73.75,23
128.25,73.75,24
128.75,73.75,24
234.75,73.75,24
235.25,73.75,24
235.75,73.75,24
236.25,73.75,24
236.75,73.75,24
237.25,73.75,24
237.75,73.75,24
238.25,73.75,24
238.75,73.75,24
239.25,73.75,24
239.75,73.75,24
240.25,73.75,24
240.75,73.75,24
241.25,73.75,24
241.75,73.75,24
242.25,73.75,24
242.75,73.75,24
243.25,73.75,24
243.75,73.75,24
244.25,73.75,24
244.75,73.75,24
245.25,73.75,24
245.75,73.75,24
246.25,73.75,24
246.75,73.75,24
247.25,73.75,24
247.75,73.75,24
248.25,73.75,24
248.75,73.75,24
264.75,73.75,24
265.25,73.75,24
265.75,73.75,24
266.25,73.75,24
266.75,73.75,24
267.25,73.75,24
267.75,73.75,24
268.25,73.75,24
268.75,73.75,24
269.25,73.75,24
269.75,73.75,23
270.25,73.75,23
270.75,73.75,23
271.25,73.75,23
271.75,73.75,24
272.25,73.75,24
272.75,73.75,24
273.25,73.75,24
273.75,73.75,24
274.25,73.75,24
274.75,73.75,22
275.25,73.75,22
275.75,73.75,22
276.25,73.75,24
276.75,73.75,22
277.25,73.75,22
277.75,73.75,22
278.25,73.75,22
278.75,73.75,10
279.25,73.75,22
279.75,73.75,24
280.25,73.75,24
280.75,73.75,24
281.25,73.75,25
281.75,73.75,25
282.25,73.75,22
282.75,73.75,22
305.75,73.75,24
306.25,73.75,24
306.75,73.75,24
307.25,73.75,24
307.75,73.75,24
308.25,73.75,24
308.75,73.75,25
309.25,73.75,28
309.75,73.75,28
310.25,73.75,28
310.75,73.75,28
311.25,73.75,28
311.75,73.75,28
312.25,73.75,28
312.75,73.75,28
313.25,73.75,28
313.75,73.75,28
314.25,73.75,28
314.75,73.75,28
315.25,73.75,28
315.75,73.75,28
316.25,73.75,28
316.75,73.75,28
317.25,73.75,28
317.75,73.75,28
318.25,73.75,28
318.75,73.75,28
319.25,73.75,28
319.75,73.75,28
320.25,73.75,28
320.75,73.75,28
321.25,73.75,28
321.75,73.75,28
